,Dimension,Number of Phenotypes,Vectors of probability,Std value,Accuracy,Euclidean Distance
100,4,2,"[array([0.6       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.2       ]), array([0.2       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.6       ])]",2.0,1.0,0.566
101,4,2,"[array([0.55      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.25      ]), array([0.25      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.55      ])]",2.0,0.57,0.424
102,4,2,"[array([0.5       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.3       ]), array([0.3       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.5       ])]",2.0,0.51,0.283
103,4,2,"[array([0.45      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.35      ]), array([0.35      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.45      ])]",2.0,0.52,0.141
104,4,2,"[array([0.4       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.4       ]), array([0.4       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.4       ])]",2.0,0.51,0.0
105,4,2,"[array([0.35      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.45      ]), array([0.45      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.35      ])]",2.0,0.51,0.141
106,4,2,"[array([0.3       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.5       ]), array([0.5       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.3       ])]",2.0,0.66,0.283
107,4,2,"[array([0.25      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.55      ]), array([0.55      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.25      ])]",2.0,0.59,0.424
108,4,2,"[array([0.2       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.6       ]), array([0.6       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.2       ])]",2.0,0.83,0.566
109,4,2,"[array([0.15      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.65      ]), array([0.65      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.15      ])]",2.0,1.0,0.707
110,4,2,"[array([0.1       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.7       ]), array([0.7       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.1       ])]",2.0,1.0,0.849
111,4,2,"[array([0.05      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.75      ]), array([0.75      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.05      ])]",2.0,1.0,0.99
112,4,2,"[array([0.8       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.        ]), array([0.        , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.8       ])]",2.0,1.0,1.131
113,4,2,"[array([0.75      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.05      ]), array([0.05      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.75      ])]",2.0,1.0,0.99
114,4,2,"[array([0.7       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.1       ]), array([0.1       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.7       ])]",2.0,1.0,0.849
115,4,2,"[array([0.65      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.15      ]), array([0.15      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.65      ])]",2.0,1.0,0.707
116,4,2,"[array([0.6       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.2       ]), array([0.2       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.6       ])]",2.0,0.99,0.566
117,4,2,"[array([0.55      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.25      ]), array([0.25      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.55      ])]",2.0,0.98,0.424
118,4,2,"[array([0.5       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.3       ]), array([0.3       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.5       ])]",2.0,0.51,0.283
119,4,2,"[array([0.45      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.35      ]), array([0.35      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.45      ])]",2.0,0.55,0.141
120,4,2,"[array([0.4       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.4       ]), array([0.4       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.4       ])]",2.0,0.56,0.0
121,4,2,"[array([0.35      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.45      ]), array([0.45      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.35      ])]",2.0,0.5,0.141
122,4,2,"[array([0.3       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.5       ]), array([0.5       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.3       ])]",2.0,0.56,0.283
123,4,2,"[array([0.25      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.55      ]), array([0.55      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.25      ])]",2.0,0.71,0.424
124,4,2,"[array([0.2       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.6       ]), array([0.6       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.2       ])]",2.0,1.0,0.566
125,4,2,"[array([0.15      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.65      ]), array([0.65      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.15      ])]",2.0,1.0,0.707
126,4,2,"[array([0.1       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.7       ]), array([0.7       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.1       ])]",2.0,1.0,0.849
127,4,2,"[array([0.05      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.75      ]), array([0.75      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.05      ])]",2.0,1.0,0.99
128,4,2,"[array([0.8       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.        ]), array([0.        , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.8       ])]",2.0,1.0,1.131
129,4,2,"[array([0.75      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.05      ]), array([0.05      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.75      ])]",2.0,1.0,0.99
130,4,2,"[array([0.7       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.1       ]), array([0.1       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.7       ])]",2.0,1.0,0.849
131,4,2,"[array([0.65      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.15      ]), array([0.15      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.65      ])]",2.0,0.99,0.707
132,4,2,"[array([0.6       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.2       ]), array([0.2       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.6       ])]",2.0,1.0,0.566
133,4,2,"[array([0.55      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.25      ]), array([0.25      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.55      ])]",2.0,0.94,0.424
134,4,2,"[array([0.5       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.3       ]), array([0.3       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.5       ])]",2.0,0.63,0.283
135,4,2,"[array([0.45      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.35      ]), array([0.35      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.45      ])]",2.0,0.56,0.141
136,4,2,"[array([0.4       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.4       ]), array([0.4       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.4       ])]",2.0,0.57,0.0
137,4,2,"[array([0.35      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.45      ]), array([0.45      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.35      ])]",2.0,0.51,0.141
138,4,2,"[array([0.3       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.5       ]), array([0.5       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.3       ])]",2.0,0.54,0.283
139,4,2,"[array([0.25      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.55      ]), array([0.55      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.25      ])]",2.0,0.7,0.424
140,4,2,"[array([0.2       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.6       ]), array([0.6       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.2       ])]",2.0,0.99,0.566
141,4,2,"[array([0.15      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.65      ]), array([0.65      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.15      ])]",2.0,1.0,0.707
142,4,2,"[array([0.1       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.7       ]), array([0.7       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.1       ])]",2.0,1.0,0.849
143,4,2,"[array([0.05      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.75      ]), array([0.75      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.05      ])]",2.0,1.0,0.99
144,4,2,"[array([0.8       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.        ]), array([0.        , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.8       ])]",2.0,1.0,1.131
145,4,2,"[array([0.75      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.05      ]), array([0.05      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.75      ])]",2.0,1.0,0.99
146,4,2,"[array([0.7       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.1       ]), array([0.1       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.7       ])]",2.0,1.0,0.849
147,4,2,"[array([0.65      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.15      ]), array([0.15      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.65      ])]",2.0,1.0,0.707
148,4,2,"[array([0.6       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.2       ]), array([0.2       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.6       ])]",2.0,1.0,0.566
149,4,2,"[array([0.55      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.25      ]), array([0.25      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.55      ])]",2.0,0.96,0.424
150,4,2,"[array([0.5       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.3       ]), array([0.3       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.5       ])]",2.0,0.56,0.283
151,4,2,"[array([0.45      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.35      ]), array([0.35      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.45      ])]",2.0,0.51,0.141
152,4,2,"[array([0.4       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.4       ]), array([0.4       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.4       ])]",2.0,0.54,0.0
153,4,2,"[array([0.35      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.45      ]), array([0.45      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.35      ])]",2.0,0.52,0.141
154,4,2,"[array([0.3       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.5       ]), array([0.5       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.3       ])]",2.0,0.56,0.283
